Metric,Value
Minimum (Q0),0.10842770712562211
Q1 (25%),0.1829838858905514
Median (Q2),0.2949279777760994
Q3 (75%),0.3562789535748015
Maximum (Q4),0.5381624121415081
IQR (Q3 - Q1),0.1732950676842501
Lower Bound,-0.07695871563582377
Upper Bound,0.6162215551011767
Outliers,None
