Metric,Value
Minimum (Q0),0.06264836671420793
Q1 (25%),0.12265911018695319
Median (Q2),0.16369443272513307
Q3 (75%),0.2355150977582446
Maximum (Q4),0.49244685582376163
IQR (Q3 - Q1),0.11285598757129142
Lower Bound,-0.04662487116998393
Upper Bound,0.40479907911518176
Outliers,"0.4197769242832572, 0.4394028563343065, 0.49244685582376163"
